25 100
13
1 30
2 3559 9603526
2 7 9607085
2 137142 -1
2 7 9607092
2 4 9607099
2 9 9607103
2 9 9993742
2 83589 -1
2 2 9607112
2 7 9993751
2 7 9993758
2 9 9993765
3 4648842 4
2 8 9993774
2 7 9993782
2 4 4648842
2 5 9993789
2 65542 -1
2 4 9993794
2 2 9607114
3 5881329 9
2 2 5881329
3 4330728 8
3 9085048 6
2 3 9085048
3 5061363 4
2 5 5881331
2 7 4330728
2 10 9993798
2 9 9993808
2 4 5061363
3 4342201 -1
2 1 313453
2 115787 -1
2 7 9993817
2 3 9085051
3 9999806 10
2 7 9999806
3 9506222 3
2 7 9993824
2 3 9506222
2 10 9993831
2 5 9993841
2 6 9993846
3 9085278 4
2 1 313720
3 9452974 12166
2 6 9993852
3 92735 6
2 6 92735
3 313592 1
2 10 9993858
3 5972306 3
2 41146 -1
2 8 9993868
2 2 5881336
2 5 9993876
3 4648804 2
2 10 9993881
2 67212 -1
2 7 9993891
2 7 9993898
2 8 9993905
2 10 9993913
3 9084894 3
3 9479980 9
2 7 9479980
2 3 5972306
2 10 9993923
3 9993824 7
3 5971975 2
2 9 9993933
3 9969814 3
2 6 9993824
2 5 9993942
2 2 4648804
2 6 9993947
2 10 9910770
2 5 9993953
2 3 9969814
2 3 9999813
3 395502 5
2 8 9910780
2 8 9910788
2 6 9910796
2 6 9910802
2 5 395502
2 10 9910808
2 10 9910818
2 4 9084893
3 8249680 10
3 9480030 8
2 4 9085278
3 4648528 5
3 9603464 2
3 4648322 6
2 95852 -1
2 5 4648528
3 9603392 3
2 5 4648322
3 4648111 5
3 5061238 3
2 2 5971975
3 4224849 10
2 9 9480030
2 34527 -1
3 2290834 9
2 3 5061238
2 61084 -1
2 3 9603392
2 6 2290834
3 9935106 2
2 4 4648111
2 83523 -1
2 10 4224849
3 4714783 10
2 9 4714783
2 2 9479987
2 76758 -1
3 9935224 3
2 3 2290840
2 6 8249680
2 42668 -1
3 9479850 7
2 4 8249686
3 5225264 5
2 10 9910828
3 4648786 3
3 4648452 3
2 1 313592
2 40915 -1
2 6 9479850
2 6 9910838
2 4 5225264
2 3 4648452
2 6 9910844
3 9479850 6
2 8 9479850
2 5 9910850
2 3 4648786
3 2150236 10
2 9 2150236
2 175756 -1
3 2310880 1
2 1 2150245
2 52160 -1
2 137127 -1
2 1 2310880
3 8260884 4
3 4648606 4
3 9085040 8
2 28590 -1
3 4983995 6
2 4 4648606
2 2 9603464
2 3 9935224
2 6 4983995
2 10 9910855
2 1 4330735
2 8 9085040
2 1 4633667
3 395510 4
2 6 9910865
2 10 9910871
2 5 9910881
3 9084917 2
2 9 9910886
2 3 395510
3 8180000 6
3 9972729 2
3 4984097 7
2 10 9910895
2 8 9910905
2 162786 -1
2 9 9910913
2 2 9084917
2 6 8180000
2 4 8260884
3 4649205 1
2 139951 -1
3 4633467 5
3 313453 1
2 10 9910922
2 2 9935106
2 6 4984097
2 6979 9073956
2 9 9080935
2 2 9972729
2 2 9993958
2 6 9080944
2 5 4633467
3 2280384 5
2 2 2280384
3 8249679 1
2 3 2280386
2 4 9080950
2 14525 9452974
2 1 313453
3 313592 1
3 9969898 2
2 123937 -1
2 85370 -1
2 9 9080954
2 2 9969898
3 9214257 8
3 2280360 5
2 5 9080963
2 5 9080968
2 1 313592
2 3 9080973
2 18941 -1
3 722274 -1
2 6 9080976
2 4 9080982
2 102662 -1
2 10 9080986
2 1 395513
3 4932126 3
2 1 4648115
2 52425 -1
2 133186 -1
2 7 9080996
2 9 9081003
3 9969188 8
2 4 9969188
2 10 9081012
2 36448 -1
3 9780336 8
2 3 4932126
2 5 9969192
2 4 9780336
3 1765848 157
3 9073880 4
3 5060993 4
2 2 5060993
2 7 9081022
3 313393 5
2 30141 -1
2 3 9780340
2 7 9081029
2 8 9081036
2 9 9081044
2 50834 -1
2 1 4648327
3 4647643 5
2 1 4649205
2 2 5060995
2 10 9081053
2 6 9081063
2 6 9081069
3 9999585 4
3 9993549 4
2 152569 -1
2 5 313393
2 1 4714792
2 7 9081075
3 4330648 7
3 8179803 10
2 145125 -1
2 7 4330648
2 9 8179803
3 9994453 5
3 4647610 9
3 9519959 6
3 8615092 3
3 9506168 5
2 1 4973573
2 116521 -1
2 4 9993549
3 9073885 6
2 1 4984103
2 5 4647643
2 3 8615092
2 2 9999585
2 10 9073880
3 380592 1
2 112522 -1
3 8260953 1
2 81448 -1
2 12757 -1
3 9603145 5
2 10 9081082
2 8 4647610
2 1 380592
2 5 9081092
3 9999773 2
2 4 9506168
2 9 1765848
2 7 1765857
2 131874 -1
2 110744 -1
2 3 9994453
2 49366 -1
3 4330647 1
2 9 1765864
2 4 9519959
2 88486 -1
3 5225167 3
2 6 9603144
2 10 1765873
2 4 1765883
2 2 9519963
2 2 9994456
2 1 4330647
2 2 9999587
3 9969375 9
3 1648954 9
2 110138 -1
2 9 1648954
2 9 9969375
3 9999846 2
2 54858 -1
3 9969308 7
2 8 1765887
2 5 9969308
2 2 9969313
2 4 1765895
3 5066862 -1
3 8983333 4
2 9 1765899
3 4648596 4
2 153737 -1
3 5060868 5
2 1 4647618
2 2315 8258464
3 8983597 9
2 6 8983597
3 1649063 10
3 313027 7
2 146119 -1
2 7 313027
2 6 1649063
3 4648472 1
2 4 1649069
2 94991 -1
2 8 8260779
2 113539 -1
2 7 8260787
2 1 4648472
3 2750954 3
2 15399 -1
3 9073817 2
3 3410910 6
3 6090336 4
2 4 4648596
2 4 6090336
2 7 8260794
3 3517928 -1
2 5 5060868
3 9969911 2
2 3012 8216803
2 2 9073817
2 2 9999773
3 9911470 18190
3 4938394 3
2 166986 -1
3 9972939 8
2 5 8219815
2 10 8260801
3 9935106 2
3 9603507 2
2 55450 -1
2 6 3410910
2 87771 -1
2 122961 -1
3 9506514 8
2 5 9506514
2 20334 -1
2 4 8983333
3 8249898 6
3 395464 9
2 8 9972939
2 10 8260811
2 118065 -1
3 9999959 7
2 10 8260821
2 3 2750954
2 3 4938394
3 8983154 10
2 2 9935106
3 4223649 -1
2 6 8249898
2 6 9999959
2 35563 -1
2 3 5225167
2 2 9999846
3 5088405 1
3 3410973 10
2 66727 -1
2 2 9999965
2 109963 -1
2 3 8983603
3 9051515 4
2 111497 -1
3 4647573 10
2 7 395464
3 303130 7
2 8 3410973
3 9910865 6
3 4649170 1
2 8 4647573
2 2 395471
2 141960 -1
2 1 4649170
2 131232 -1
2 34626 -1
2 9 8983154
3 8179945 8
2 6 9910865
2 5 303130
3 9935244 2
3 9972807 5
2 3 9506519
2 61673 -1
2 131391 -1
3 4984043 1
3 9085271 7
2 10 8260831
2 38351 -1
3 8954214 2
2 107414 -1
2 8 8179945
3 9506189 7
2 2 303135
2 23030 -1
3 42902 18750
2 10 8260841
2 4 9051515
2 104371 -1
2 3 9603507
2 5 9972807
2 3 9969911
2 6 8260851
2 9 1765908
3 4648815 5
2 1 4984043
2 1 5060853
2 9 1765917
2 7 9085271
2 1 5088405
3 4330670 8
2 38653 -1
2 3 4648815
2 10 1765926
2 7 9506189
3 9516423 4
2 2 3410981
2 1 5225268
2 2 4647581
2 8 4330670
3 2310914 2
3 9085249 4
2 4 9085249
3 9480074 6
2 9 1765936
2 31128 -1
3 2310768 8
2 10 1765945
2 2 2310914
2 8 2310768
3 9972983 5
2 7 1765955
2 1 5881692
2 109146 -1
3 4984097 6
2 110712 -1
2 7502 2116559
2 5 4984097
2 9 1765962
2 1 4984102
3 9969341 5
2 6 9480074
3 9935224 3
2 4 9516423
2 4366 4701361
2 5 9969341
2 3 9935224
3 9390850 10
2 1 5972347
3 9506586 7
2 121549 -1
2 9957 2269878
2 3 9972983
2 63465 -1
2 6 9506585
3 8226437 6
2 9 9390849
2 1 8179741
2 48108 -1
2 2 4648818
2 6 8226437
3 8777366 7
3 4984192 1
2 6 8777366
2 10 1765971
3 395518 3
2 4 1765981
3 8249534 1
2 4 1765985
2 1 4984192
2 3 395518
2 7 1765989
2 3 9390858
3 9969179 9
3 2310719 1
2 4 1765996
2 24666 -1
2 6 9969179
3 8260811 10
3 1648851 60
2 7 8260811
2 8 1648851
3 9972548 3
3 9968961 7
3 8226749 5
2 1 2310719
3 9506122 7
3 4633801 4
3 9972912 4
2 9 1648859
3 9516347 5
2 2 8954214
2 8 1648868
2 7 9506122
2 1 8179812
2 7 9968961
2 8 1648876
3 2310855 4
3 4984187 5
3 2571929 4
2 87333 -1
2 8 1648884
3 9969537 10
2 93370 -1
2 153567 -1
2 3 8260818
2 74255 -1
2 4 2310855
2 9 9969537
3 4715079 6
3 9376846 9
2 8 9376846
2 9 1648892
2 123091 -1
3 2280607 10
2 6 4715079
2 6 1648901
2 9 2280607
2 76629 -1
2 4 1648907
2 8 9910932
2 3 9969185
2 8 9910940
2 7 9910948
2 10 9910955
2 10 9910965
2 5 1766000
2 2 9506591
3 9812327 -1
2 10 9910975
2 43197 -1
2 5 4984187
3 8777222 5
3 8615113 7
2 96580 -1
3 8 1
2 1 8
2 4572 2720086
2 3 9972986
2 3 2571929
2 10 9910985
2 6 8615113
2 74815 -1
2 8 9910995
2 109207 -1
2 4 4633801
2 8 9911003
3 9935219 5
2 102507 -1
2 57105 -1
2 12848 9911469
2 7 9911011
3 4647891 1
3 4648674 6
3 9506431 10
3 4714877 10
3 2280571 10
2 6 4648674
2 10 2280571
2 138948 -1
2 8 4714877
2 2 4714885
2 8 9506431
3 4194319 3
2 95960 -1
2 58421 -1
2 4 9972548
3 4938484 5
3 422400 10
2 6 422400
3 3410831 10
2 5 4938484
3 4983915 9
2 7 4983915
3 6090179 4
2 134850 -1
3 2280697 3
2 5 8226749
2 2 4983922
2 3 2280697
2 6 3410831
2 9 9911018
2 1 2280616
2 1 2571932
2 7 9911027
2 7 9911034
2 7 9911041
2 9 9911048
3 4057130 98646
2 3 4194319
2 181189 -1
2 8 9911057
3 9969398 7
2 4 422406
2 185760 -1
2 2 9506439
2 4 3410837
2 6 9969397
3 4009657 2
2 240897 -1
3 5972204 10
3 4224301 8
2 10 5972204
3 1765926 10
3 9969232 10
2 2 4009657
2 34357 4054907
2 8 4224301
3 9781353 2
2 1 4647891
2 9 1765926
2 2 9781353
2 6 9969232
3 313460 7
2 1 1765935
2 55566 4089264
2 8 9911065
2 8 9911073
2 7 313460
2 123415 -1
3 313628 3
2 5 8777222
2 7 9911081
2 149924 -1
2 1 8249534
2 1 8249679
2 6 9911088
3 9935085 2
2 8 9911094
3 9073946 7
2 9 9911102
2 3 313628
2 143065 -1
2 9 9911111
2 6 9073945
3 2751171 2
2 1 8249702
3 4224767 6
2 100510 -1
2 7 9911120
3 9603212 10
3 313441 6
2 9 9603212
2 9 9911127
2 24361 -1
3 4648141 1
2 5 9516347
2 4 6090179
2 6 313441
3 4647770 4
2 122719 -1
2 1 4648141
2 1 8249891
2 49511 -1
3 4714851 6
3 5972280 5
2 6 4224767
2 4096 9403879
2 6 4714851
3 422357 9
2 6 422357
2 3 422363
2 116490 -1
3 8954216 8
2 101543 -1
3 313590 2
2 41946 -1
2 2 313590
2 10 9407975
2 8 8954216
2 10 9407985
2 3 4647770
2 6 9407995
3 4984187 5
3 9969944 3
2 6 9408001
2 2 2751171
2 10 9408007
3 9516356 8
2 78399 -1
3 9969911 3
3 8249500 3
3 8249872 2
3 92742 28975
2 8 9516356
2 50782 -1
2 54176 -1
2 2 8249872
2 5 4984187
2 5 5972280
2 6 9408017
2 6 9408023
2 3 8249500
2 4 9969238
2 116290 -1
2 1 4647773
2 10 9408029
3 4648948 3
2 122339 -1
3 2310705 7
2 152926 -1
3 9969238 4
3 6308815 -1
2 6 2310705
3 9780336 4
2 9 9408039
3 5225171 1
3 2750870 6
2 9 9408048
3 8983400 8
2 3 4648948
2 146452 -1
3 2280809 2
3 4648776 5
2 52302 -1
2 6 2750870
2 7 8983400
2 9 9408057
2 7 9408066
3 8179751 5
2 2 2280809
3 5972392 4
3 9999775 4
3 5061152 10
3 5833830 -1
2 160620 -1
2 44423 -1
2 113026 -1
3 5060934 7
2 6 5060934
2 46781 -1
2 1 2310711
2 3 9969911
2 8 5061152
2 6 9408073
2 5 4648776
2 2 5061160
2 3 9969944
2 3 5972392
3 2310902 1
2 33026 -1
3 2092377 24182
2 67271 -1
2 1 2310902
3 4647618 1
3 9969169 10
2 6 9969168
3 5225264 4
2 10 9408079
2 29609 92742
3 9300565 8385
2 1 4647618
2 2 9073951
2 1 5060940
2 143734 -1
3 2571910 8
2 10 9408089
2 4 5225264
3 9390901 9
2 19382 2089630
2 151204 -1
2 120362 -1
2 44104 -1
2 5 8179751
2 1 5225171
2 27024 -1
2 10 9408099
2 8 2571910
3 8777222 5
2 6 9390901
3 9969958 4
2 9 9408109
2 9 9408118
2 8 9408127
2 4 9780336
2 3 9390907
2 8 9408135
2 10 9408143
2 6 9408153
2 2 9935085
2 9 9408159
3 2750954 3
2 13310 42902
3 8790644 3
2 125645 -1
2 1 5972395
2 2 9935244
2 5 8777222
2 5 9935219
2 6 9408168
2 9 9408174
3 2280509 6
2 7 9408183
2 7 9408190
2 5 9969174
2 8 9911136
3 6905521 -1
2 4 8790644
3 4714755 8
2 4 9408197
2 5 9969958
2 2 9969403
2 8 4714755
2 19669 -1
2 3 2750954
2 118406 -1
3 8983164 5
3 4330402 6
2 7 9911144
2 9 9911151
2 6 2280509
2 8 9911160
3 8983798 5
2 10 9911168
2 5 8983798
3 4224807 9
2 148783 -1
2 23695 -1
2 65894 -1
2 2 9969238
3 313096 6
3 6090183 3
2 1 8260857
2 7 4224807
2 6 313096
2 1 8260863
2 83766 -1
2 1 8260953
2 2 4224814
2 10 9911178
2 9 9911188
2 1 8260959
2 36111 -1
3 5567921 -1
2 10 9911197
2 1 8466332
2 7 9911207
2 3 6090183
2 10 9911214
2 137578 -1
3 9479971 7
2 2 9969240
2 53779 -1
2 10 9911224
3 9506232 8
2 127871 -1
2 1 8466349
2 4 9972912
2 93638 -1
2 9 9911234
2 6 4330402
3 313638 6
3 9999816 2
3 5318761 -1
3 9013768 14679
3 4649013 3
2 5 313638
2 4 9999775
3 4648812 2
2 6 8983163
2 3 4649013
3 4715232 10
3 4009489 10
2 7 9479971
2 5 9506232
3 9085127 5
2 5 9085127
2 3 9506237
2 3 4009489
2 6 4009492
2 2 4648812
2 1 313643
2 10 4715232
2 5 9911243
2 35151 -1
2 150364 -1
3 9999813 3
2 5 9999813
2 6 9911248
3 8179769 6
2 9 9911254
3 8180059 10
2 139006 -1
2 8 8180059
2 5 8179769
2 1 4009498
3 154676 9
2 74115 -1
2 23714 -1
2 7 9911263
2 1 8179774
3 5059523 -1
2 3 9911270
2 2 8180067
2 36356 -1
2 5 9911273
2 10 9911278
2 1 8615119
3 9780324 2
2 5 9911288
3 8219891 6486
2 5 9911293
3 2150380 8
2 115236 -1
2 10 9911298
3 9999604 2
2 1 8615149
2 118369 -1
2 7 2150380
2 10 9911308
2 2 9780324
2 10 9911318
2 4 9911328
3 4714980 6
2 4 4714980
2 4 9911332
2 9 9911336
2 87203 -1
3 1766014 10
3 3937539 5
2 9 1766014
3 5225172 5
2 4 3937539
2 5 5225172
3 5060696 10
2 4 5060696
2 6 5060700
2 136093 -1
2 131010 -1
2 5 9911345
2 4 9911350
3 4224885 9
2 9 4224885
2 2 4714984
2 6 9911354
3 9480017 7
2 9003 9300565
2 5 9480017
3 313686 6
2 5 313686
2 69572 -1
2 2 9480022
2 3 9911360
2 2 9999604
3 4649042 6
2 56042 -1
2 6 4649042
2 1 313691
3 4009506 1
2 57052 -1
2 10 9911363
2 5 9911373
2 2 9911378
3 9520305 4
2 9 9911380
2 7 9911389
3 4648150 6
2 72385 -1
3 4648804 2
2 115610 -1
3 9506450 8
2 8 9506450
2 3 9520305
2 7 9911396
2 6 4648150
2 4 9911403
2 9 9911407
2 6 9911416
2 1 1766023
2 1 2150387
2 8 9309568
2 5029 9924317
2 10 9309576
3 4801694 2
2 1 3937543
2 3 9309586
2 3 9309589
2 7 9309592
2 4 9309599
3 5060899 10
2 5 5060899
3 8260959 1
2 5 5060904
2 8 9309603
2 9 9309611
3 9999943 8
3 4648821 1
3 8249487 10
2 135176 -1
2 107996 -1
3 4714838 7
2 9418 4144830
2 37601 -1
2 6 4714838
2 4 9999943
2 5 8249487
2 10 9309620
3 4648795 5
3 5060651 4
3 9972552 2
3 4330401 1
2 4 5060651
3 422337 10
2 80557 -1
2 5 4648795
2 121906 -1
2 5 8249492
2 10 422337
2 2 4648804
2 8 9309630
3 9409587 10
2 6 9409586
2 4 9999947
3 9972802 3
2 5 9409592
2 5 9309638
2 4 9309643
2 111270 -1
2 6 9309647
2 3 9972802
3 9506574 2
2 79356 -1
2 5 9309653
2 121087 -1
3 9324608 6
3 4648647 6
2 6 4648647
2 6 9324608
3 9972812 3
2 6 9309658
3 4984148 3
2 5 9309664
3 8768436 2
2 3 4984148
2 6 9309669
2 41058 -1
2 2 4801694
3 4983963 3
3 9911160 8
2 7 9911160
2 3 4983963
2 100462 -1
3 4647712 6
2 6 4647712
3 4647624 6
3 4224496 7
3 1649056 7
2 4 4647624
2 146764 -1
2 2 4647628
2 9 9309675
2 10 9309684
2 9 9309694
2 8 9929346
3 9969321 4
2 6 1649056
2 18202 -1
2 9 9929354
2 117571 -1
3 4373312 -1
2 96305 -1
2 1 1649062
3 4224610 1
2 2 8768436
2 10052 5357131
2 2 9506574
2 4 9969321
3 8777156 6
2 93070 -1
2 7830 5106725
2 39536 -1
3 4054907 34357
2 9 9929363
2 10 9929372
2 8 9929382
2 7 4224496
2 9 9929390
2 9 9929399
2 8 9929408
2 24589 4054907
2 4 8777156
3 9506248 9
2 8 9506248
2 2 9911422
2 7 9929416
3 8983245 9
2 9 8983245
2 47355 -1
2 7 9929423
3 9993782 7
2 9 9929430
2 8 9929439
2 117245 -1
2 5 9993782
2 1 4009506
3 9085114 5
2 5 9085114
3 9519929 2
2 5 9929447
2 6 9929452
2 6 9929458
2 4 9929464
3 2571926 3
2 2 9519929
3 9969883 7
3 395483 10
2 104955 -1
3 8615149 1
2 3 2571926
2 2 9972552
2 7 9969883
2 81014 -1
2 1264 153395
2 3 8777160
2 132393 -1
2 9 395483
3 9519885 3
3 3410910 6
2 55881 -1
3 4224341 7
2 5 3410910
2 5 4224341
2 10 154659
3 2280793 9
2 4 9519885
3 5061269 9
2 3 9309703
2 1 395492
2 5 2280793
3 2310711 1
2 10 154669
3 8466350 2
2 9 5061269
2 8 9929468
2 7 9929476
2 89769 -1
2 10 9929483
2 10 9929493
3 5972285 9
3 9324392 3
2 6 154679
2 1 2310711
2 4 2280798
3 8954207 7
3 422710 3
2 29705 -1
3 5060651 4
2 9 5972285
2 8 9929503
3 9603440 8
3 9309706 10810
2 8 9603440
2 7 8954207
3 9516492 3
2 109292 -1
2 60224 -1
3 4715214 9
3 2751000 10
2 7 4715214
2 5 2751000
3 9929452 6
2 9373 4079496
2 7 9929511
3 422581 10
3 2280458 7
3 9969958 5
3 2751138 8
3 9520040 1
2 10 422581
2 77310 -1
2 9 9929518
2 10 9929527
2 9 9929537
2 85295 -1
2 31471 -1
3 4633801 4
3 8260891 1
2 28327 -1
2 10 9929546
2 10 9929556
2 98932 -1
2 8 2751138
3 4224281 6
2 4 4633801
2 7 2280458
3 8719151 1055
2 9 9929566
2 7 9929575
2 5 2751005
2 8 9929582
2 9 9929590
2 73213 -1
2 8 9929599
2 4 5060651
3 9999907 5
2 4 9969958
2 1986 9970035
2 7 9929607
2 8 9929614
2 2 4224346
2 2 4715221
2 5 9999907
2 2 8466350
3 9969692 6
2 58872 -1
2 6 4224281
3 5061057 2
2 10 9929622
2 2 5061057
2 7 9929632
3 9073951 2
3 8179719 9
3 9969393 4
2 12802 9309706
2 2 9073951
2 124934 -1
2 2 9993787
3 4224325 9
2 93327 -1
2 6 9929452
2 1 3410915
2 10128 9012742
2 2 422710
3 9213907 -1
2 10 9929639
2 4 9969393
2 2 9324392
3 9479796 6
2 4 9479796
2 4 9969692
2 63824 -1
2 52358 -1
2 7 4224325
2 4 8179719
3 4714769 1
2 53443 -1
3 4715097 10
2 4 8179723
2 112458 -1
2 8 4715097
3 9214265 5
2 4 9929649
3 8226470 9
2 8 8226470
3 5088435 18290
2 33050 -1
2 9 4088869
2 106282 -1
2 2 4224332
2 41019 -1
2 6 9929653
2 115440 -1
2 3 9516492
2 2 4715105
2 22037 -1
3 422562 8
3 0 2
2 7 422562
2 2805 2747957
2 6 4088878
2 2 0
2 6 4088884
2 5 4088890
2 4 4088895
3 9964595 8
3 9607085 7
3 8219872 10
3 422317 1
3 4330648 7
2 36756 -1
2 4 4330648
3 4224631 6
2 10 8219872
2 8 9964595
2 80066 -1
2 2 9479800
2 122006 -1
2 4 4224631
2 6 9607085
2 5 4088899
2 4 4088904
3 313530 9
3 4009614 7
2 10 4088908
2 10 4088918
2 27742 -1
2 4 4009614
2 9 313530
2 3 2750762
2 121585 -1
3 9969951 7
2 5 9969951
2 8 4088928
2 14851 5088435
3 9324392 2
3 4647786 9
2 9 4647786
2 72823 -1
2 19773 -1
2 3 4009618
2 88539 -1
2 10 4088936
2 5 4088946
2 92792 -1
2 99334 -1
2 104685 -1
3 8249610 4
2 7 4088951
2 10 4088958
2 6 4088968
3 5225248 9
2 9 5225248
2 18937 -1
2 10 4088974
3 4633630 7
3 8790823 2
2 7 4633630
2 80224 -1
2 8 4088984
2 10 4088992
2 2 4224635
2 3 4330652
2 4 8249610
3 9993643 9
2 2 8790823
2 3 9324392
2 9 9993643
2 8 4089002
3 8226909 5
2 9 4089010
3 9993970 9
2 2 9969696
3 3935097 2401
3 4647730 10
2 88450 -1
2 6 9993970
2 46109 -1
2 1 422317
2 4 8226909
2 9 4647730
2 4 4089019
2 2 9969956
2 8 4089023
3 422707 3
2 1 422569
2 3 422707
2 5 4089031
3 8777150 6
2 6 8777150
2 7 4089036
3 9973151 10
2 1 422712
2 38931 -1
2 7 9973151
2 8 4089043
3 9968894 8
2 5 9968894
2 8 4089051
2 3 9972812
3 4194189 4
3 4330468 6
2 1 4224610
2 5 4330468
2 6 4089059
3 5060596 9
2 5 5060596
2 9 4089065
3 4330778 4
2 4 4194189
3 3410831 6
3 5060796 9
2 6 3410831
3 9390954 7
2 6 9390954
2 101313 -1
3 1243794 -1
3 9969900 6
3 4009492 6
2 10 4089074
2 6 4009492
2 103162 -1
3 4648239 7
2 66612 -1
3 3410889 5
2 7 4648239
2 5 3410889
2 6 9969900
2 7 5060796
2 2 5060803
2 8 4089084
2 6 4089092
2 3 9973158
2 10 4089098
2 9 4089108
3 6090373 3
2 3 6090373
3 8983238 4
2 5 4089117
2 9 4089122
3 343492 10989
2 52744 -1
2 3 9993976
2 3 4330778
3 9969972 4
2 46714 -1
3 4648671 3
2 7 4089131
2 8 4089138
2 3 4648671
2 5 4089146
2 38002 -1
3 4224873 6
3 9520120 7
3 9603466 5
2 7 9520120
2 2 5060601
3 9999975 8
3 2310872 8
2 48065 -1
2 8 2310872
3 9929527 10
2 3 8983238
2 8 9999975
2 12847 -1
2 5 9603466
3 8983548 3
2 5 4224873
3 3410964 9
3 9603293 7
3 4648291 4
2 2 5060603
3 9520155 2
2 4 4648291
2 6 9603293
2 5 3410964
2 6 9929527
2 2 9520155
2 74077 -1
2 10 4089151
2 89406 -1
2 51508 -1
2 79413 -1
3 2750965 1
3 313454 6
2 4 3410969
2 4 8983548
3 2280635 5
2 9 4089161
3 9409486 9
2 97629 -1
3 2310681 9
2 7 2310681
2 10 4089170
3 9519927 2
3 9972928 9
3 4633496 6
2 8 9409486
3 4647648 6
2 2 2310688
2 119038 -1
2 9631 343492
2 2 9519927
2 79778 -1
2 4 9929533
2 3 9968899
2 50716 -1
2 1 2750965
2 96732 -1
3 9085375 4
3 9972676 3
3 9964595 8
2 3 9972676
3 3410812 6
2 8 9964595
3 9999663 3
2 5 2280635
2 7 9972928
2 98220 -1
2 5 313454
2 5 3410812
2 6 4633496
2 7 4089180
3 9073903 10
3 4984143 2
2 3 9999663
3 8226396 7
3 9420802 20586
3 4330468 5
2 3 9085375
2 80863 -1
2 1 313459
2 2 4984143
3 9479759 9
3 9969601 6
2 63822 -1
2 1 3410817
2 99112 -1
2 9 9479759
3 4648255 4
2 7 8226396
3 4715268 10
2 8 4715268
3 92742 29609
2 7 9073903
2 1 4224878
2 10 4089187
3 9214275 2
2 4 4648255
2 140408 -1
2 10 4089197
2 7 4089207
2 164274 -1
2 101841 -1
3 9085221 2
2 139779 -1
2 10 4089214
2 23488 92742
2 117204 -1
3 9520351 3
3 9520120 7
2 5 4330468
2 66183 -1
3 9972815 2
3 9516499 5
3 6090413 9
2 142245 -1
2 3 9073910
3 7088401 -1
3 8790604 8
2 5 9516499
2 105143 -1
2 3 9520351
2 5 4647648
2 10 4089224
2 1 4330401
2 3 9969972
2 61453 -1
2 7 9520120
3 9409692 5
2 9 6090413
3 68994 9
2 6 9969601
2 3 9409692
2 6 8790604
3 9935110 7
3 9972575 7
3 8983617 6
2 2 4715276
2 136663 -1
3 9911459 10
2 10 9911459
2 10 4089234
2 2 8790610
2 7 9935110
3 8260953 1
2 3 8983617
2 49034 -1
3 6090292 2
2 2 6090292
2 5 9972574
2 4 68994
2 4 68998
3 4984237 1
2 9 4089244
3 2280616 1
3 9973082 5
2 7 4089253
2 5 9973082
2 10 9972021
2 7 9972031
2 9 9972038
3 9607116 5
2 33989 -1
3 9506222 3
3 4224900 9
2 9 4224900
3 9972780 3
2 8 9972047
3 9910770 10
3 9972544 4
2 5 9607116
2 19727 9420802
2 30237 -1
2 115811 -1
2 48013 -1
3 9390961 9
2 8 9910770
2 8 9390960
2 6 9972055
2 3 8983620
2 3 9390968
3 2751184 3
3 9085356 4
2 3 2751184
2 4 4089260
2 9 9972061
2 2 9085221
2 4 9085356
3 4633649 10
2 8 4633649
2 2 4633657
2 6 9972070
2 9 9972076
2 2283 3935097
2 9 3937380
2 1 69002
3 9084963 7
3 9520333 4
3 5225126 1
2 2 9214275
2 10 3937389
2 444 9972085
2 9 9972529
2 99258 -1
2 10 9972538
2 116081 -1
2 10 3937399
3 9516338 3
3 5088399 6
2 2 9409695
3 303060 9
3 2265258 -1
2 2 9910778
2 3 9506222
3 4984044 9
2 8 303060
3 9506108 6
2 4 9520333
2 9 4984044
2 68586 -1
2 3 9516338
2 4 9972780
3 1765962 9
2 8 1765962
3 9935194 8
2 7 9084963
2 108739 -1
2 1 303068
2 7 9935194
2 8 3937409
2 3 9972579
2 2 9972815
2 6 5088399
2 10 3937417
2 5 9506108
3 2310688 2
2 7 3937427
2 8 3937434
2 2 2310688
2 8 3937442
2 6 3937450
2 112918 -1
3 8466261 10
3 8260875 5
2 92094 -1
2 8 8466261
2 3 8260875
2 14349 -1
2 5 3937456
3 9929533 4
3 2150431 102237
2 4 9929533
3 4647955 2
2 183086 -1
2 3 3937461
2 1 1765970
2 35505 2150431
2 52565 2185936
2 4 3937464
2 127013 -1
2 2 4647955
2 131213 -1
3 313275 1
2 2 8260878
2 73981 -1
2 7 3937468
2 42854 -1
3 9519889 5
2 1 313275
2 5 9519889
2 136111 -1
3 9520120 7
2 7 9520120
2 10 3937475
3 8249658 8
2 7 8249658
2 5 3937485
3 2280905 10
2 4 3937490
2 1 2280616
2 78837 -1
3 4648291 4
3 8466288 4
2 4 3937494
2 5 2280905
2 2 8466269
2 4 4648291
2 2 9972935
3 4330310 7
2 43523 -1
2 1 4330473
2 52162 -1
2 112817 -1
2 5 2280910
3 9081075 7
2 9 2279835
2 5 4330310
2 3 8466288
2 3 9081075
2 95937 -1
3 4648209 2
2 3 9081078
3 9780361 3
2 8 2279844
2 4 2279852
2 3 9780361
2 113295 -1
2 6 2279856
3 4648774 2
2 6 2279862
2 48591 -1
3 9084893 4
2 5 2279868
